id,database_key,optimization_key,query_key,iteration,start_time,end_time,execution_time,client_energy_consumed,server_energy_consumed,,,
2334,postgres,index,22,16,1719166270726,1719166270776,50,0,29571.973244,,,
2336,postgres,index,22,17,1719166275048,1719166275098,50,0,37213.089701,,,
2339,postgres,index,22,18,1719166279366,1719166279416,50,0,28920.07947,,,
2342,postgres,index,22,19,1719166283680,1719166283730,50,0,36246.877076,,,
2296,postgres,index,22,2,1719166213440,1719166213490,50,0,38503.933333,,,
2344,postgres,index,22,20,1719166288007,1719166288057,50,0,36200.249169,,,
2346,postgres,index,22,21,1719166292330,1719166292380,50,0,29313.066667,,,
2349,postgres,index,22,22,1719166295037,1719166295087,50,0,36796.983333,,,
2352,postgres,index,22,23,1719166299358,1719166299408,50,0,36788.394649,,,
2354,postgres,index,22,24,1719166303672,1719166303722,50,0,36253.9701,,,
2357,postgres,index,22,25,1719166307986,1719166308035,49,0,36444,,,
2360,postgres,index,22,26,1719166312304,1719166312354,50,10212.518272,36296.561462,,,
2362,postgres,index,22,27,1719166316633,1719166316692,59,0,36604.716667,,,
2365,postgres,index,22,28,1719166320952,1719166321002,50,0,36808.166667,,,
2368,postgres,index,22,29,1719166325273,1719166325323,50,0,29537.700997,,,
2299,postgres,index,22,3,1719166217764,1719166217814,50,0,36353.466667,,,
2371,postgres,index,22,30,1719166329585,1719166329635,50,742.693069,36552.043189,,,
2301,postgres,index,22,4,1719166222084,1719166222134,50,0,29361.906667,,,
2304,postgres,index,22,5,1719166226404,1719166226454,50,0,36825.133779,,,
2307,postgres,index,22,6,1719166230727,1719166230777,50,6759.667774,28945.24,,,
2310,postgres,index,22,7,1719166235046,1719166235095,49,0,37176.594684,,,
2312,postgres,index,22,8,1719166239378,1719166239427,49,0,36699.069767,,,
2315,postgres,index,22,9,1719166243700,1719166243751,51,0,35870.747508,,,
370,postgres,index,3,1,1719163746047,1719163746386,339,629.209302,362341.98,,,
388,postgres,index,3,10,1719163783335,1719163783675,340,588.853821,956798.214858,,,
390,postgres,index,3,11,1719163787651,1719163787990,339,654.757475,963164.44,,,
392,postgres,index,3,12,1719163791990,1719163792330,340,6367.305648,931480.12,,,
394,postgres,index,3,13,1719163796305,1719163796646,341,0,952895.848837,,,
396,postgres,index,3,14,1719163800622,1719163800959,337,553.758278,950176.016667,,,
397,postgres,index,3,15,1719163803332,1719163803669,337,0,960626.443272,,,
399,postgres,index,3,16,1719163807655,1719163807993,338,0,946543.315615,,,
401,postgres,index,3,17,1719163811988,1719163812324,336,0,935655.282392,,,
402,postgres,index,3,18,1719163814695,1719163815037,342,61695.42,903167.570088,,,
404,postgres,index,3,19,1719163819019,1719163819355,336,0,948015.604917,,,
372,postgres,index,3,2,1719163748751,1719163749093,342,0,963513.687708,,,
406,postgres,index,3,20,1719163823338,1719163823677,339,0,922900.45298,,,
408,postgres,index,3,21,1719163827653,1719163827989,336,16317.306667,903093.662761,,,
410,postgres,index,3,22,1719163831971,1719163832309,338,0,924572.436501,,,
412,postgres,index,3,23,1719163836286,1719163836623,337,226594.696667,934462.82112,,,
414,postgres,index,3,24,1719163840609,1719163840950,341,6284.792079,963726.438505,,,
416,postgres,index,3,25,1719163844934,1719163845274,340,0,947285.498339,,,
418,postgres,index,3,26,1719163849255,1719163849594,339,539.787375,932496.203177,,,
421,postgres,index,3,27,1719163853576,1719163853915,339,0,914091.176346,,,
422,postgres,index,3,28,1719163857885,1719163858224,339,7366.574751,916511.510095,,,
425,postgres,index,3,29,1719163862201,1719163862537,336,577.003311,954752.037375,,,
374,postgres,index,3,3,1719163753062,1719163753400,338,89545.036545,936500.167475,,,
427,postgres,index,3,30,1719163866538,1719163866874,336,0,918868.350795,,,
376,postgres,index,3,4,1719163757381,1719163757721,340,0,933687.109365,,,
378,postgres,index,3,5,1719163761700,1719163762039,339,0,951483.698136,,,
381,postgres,index,3,6,1719163766015,1719163766354,339,0,949015.227023,,,
382,postgres,index,3,7,1719163770351,1719163770690,339,498.387417,945994.957889,,,
384,postgres,index,3,8,1719163774703,1719163775041,338,0,928869.356412,,,
386,postgres,index,3,9,1719163779021,1719163779360,339,0,943304.062256,,,
429,postgres,index,4,1,1719163870861,1719163870992,131,1451.413333,948652.624503,,,
448,postgres,index,4,10,1719163909749,1719163909873,124,0,141077.222591,,,
450,postgres,index,4,11,1719163914065,1719163914189,124,673.811258,138825.32,,,
452,postgres,index,4,12,1719163918378,1719163918499,121,0,137463.827243,,,
454,postgres,index,4,13,1719163922701,1719163922822,121,567.9701,142497.2,,,
457,postgres,index,4,14,1719163927017,1719163927138,121,0,128168.079208,,,
458,postgres,index,4,15,1719163931344,1719163931467,123,0,144432.717608,,,
461,postgres,index,4,16,1719163935672,1719163935795,123,0,127267.450331,,,
462,postgres,index,4,17,1719163940015,1719163940148,133,0,140678.36,,,
464,postgres,index,4,18,1719163944336,1719163944457,121,0,152733.501661,,,
466,postgres,index,4,19,1719163948659,1719163948783,124,930.936877,141673.355482,,,
431,postgres,index,4,2,1719163875188,1719163875314,126,0,141145.355482,,,
468,postgres,index,4,20,1719163952982,1719163953110,128,1569.085916,124199.538206,,,
470,postgres,index,4,21,1719163955693,1719163955816,123,0,131942.705298,,,
472,postgres,index,4,22,1719163960014,1719163960137,123,0,141982.445183,,,
474,postgres,index,4,23,1719163964335,1719163964456,121,0,143882.830565,,,
476,postgres,index,4,24,1719163968651,1719163968772,121,0,132189.229236,,,
478,postgres,index,4,25,1719163972971,1719163973094,123,0,132435.16,,,
480,postgres,index,4,26,1719163977297,1719163977419,122,0,140088.635762,,,
482,postgres,index,4,27,1719163980001,1719163980122,121,0,138850.803987,,,
484,postgres,index,4,28,1719163984321,1719163984444,123,5037.038366,129648.896667,,,
486,postgres,index,4,29,1719163988635,1719163988754,119,0,142919.56,,,
433,postgres,index,4,3,1719163879509,1719163879633,124,0,147447.58804,,,
488,postgres,index,4,30,1719163991342,1719163991460,118,635.81457,134245.65,,,
435,postgres,index,4,4,1719163883844,1719163883966,122,3190.161943,144032.10596,,,
437,postgres,index,4,5,1719163888157,1719163888279,122,0,128296.983389,,,
439,postgres,index,4,6,1719163892478,1719163892603,125,649.354305,136916.292359,,,
441,postgres,index,4,7,1719163896790,1719163896911,121,0,138851.801325,,,
444,postgres,index,4,8,1719163901114,1719163901236,122,0,130134.546667,,,
446,postgres,index,4,9,1719163905429,1719163905552,123,0,144702.817276,,,
490,postgres,index,5,1,1719163995659,1719163996012,353,0,133694.546358,,,
508,postgres,index,5,10,1719164029759,1719164030107,348,0,985298.52905,,,
511,postgres,index,5,11,1719164034074,1719164034422,348,0,969116.76093,,,
512,postgres,index,5,12,1719164036793,1719164037141,348,0,968850.44,,,
514,postgres,index,5,13,1719164041105,1719164041453,348,0,938846.057756,,,
516,postgres,index,5,14,1719164045430,1719164045779,349,0,984530.89113,,,
518,postgres,index,5,15,1719164049750,1719164050098,348,544.261589,981845.758641,,,
521,postgres,index,5,16,1719164054083,1719164054432,349,16622.866667,935616.274142,,,
522,postgres,index,5,17,1719164056792,1719164057142,350,0,985307.8534,,,
524,postgres,index,5,18,1719164061111,1719164061459,348,532.079734,963146.507726,,,
526,postgres,index,5,19,1719164065444,1719164065792,348,619.272425,966091.678332,,,
492,postgres,index,5,2,1719163999978,1719164000327,349,0,992801.039037,,,
529,postgres,index,5,20,1719164069764,1719164070112,348,0,955108.896288,,,
531,postgres,index,5,21,1719164074085,1719164074431,346,0,1023317.87531,,,
533,postgres,index,5,22,1719164078407,1719164078757,350,0,993289.642027,,,
535,postgres,index,5,23,1719164081132,1719164081499,367,742.152824,979131.203976,,,
537,postgres,index,5,24,1719164085444,1719164085790,346,0,951369.337088,,,
539,postgres,index,5,25,1719164089768,1719164090115,347,0,993060.763333,,,
541,postgres,index,5,26,1719164094104,1719164094452,348,0,978641.178937,,,
544,postgres,index,5,27,1719164098425,1719164098773,348,469.07947,973890.899934,,,
545,postgres,index,5,28,1719164102761,1719164103116,355,0,984982.658085,,,
547,postgres,index,5,29,1719164107115,1719164107464,349,1738.790354,982105.914452,,,
494,postgres,index,5,3,1719164002695,1719164003042,347,0,996598.595388,,,
549,postgres,index,5,30,1719164111442,1719164111792,350,0,969485.134618,,,
496,postgres,index,5,4,1719164007010,1719164007361,351,0,994078.276667,,,
498,postgres,index,5,5,1719164011338,1719164011687,349,0,946855.735786,,,
500,postgres,index,5,6,1719164014052,1719164014400,348,0,1005041.065338,,,
502,postgres,index,5,7,1719164018402,1719164018757,355,0,983736.852609,,,
504,postgres,index,5,8,1719164022723,1719164023070,347,0,979071.378738,,,
506,postgres,index,5,9,1719164025441,1719164025790,349,0,987350.722408,,,
552,postgres,index,6,1,1719164115800,1719164116078,278,1269.12,982502.380864,,,
569,postgres,index,6,10,1719164149894,1719164150171,277,549.518152,922348.870709,,,
571,postgres,index,6,11,1719164154215,1719164154491,276,12104.466667,882710.063578,,,
573,postgres,index,6,12,1719164158536,1719164158813,277,636.305648,923938.760797,,,
576,postgres,index,6,13,1719164162859,1719164163134,275,0,918514.810253,,,
577,postgres,index,6,14,1719164167189,1719164167465,276,0,897445.90608,,,
579,postgres,index,6,15,1719164171499,1719164171773,274,4470.606667,923687.81,,,
581,postgres,index,6,16,1719164175830,1719164176108,278,0,939915.518216,,,
583,postgres,index,6,17,1719164180150,1719164180428,278,0,916850.401993,,,
586,postgres,index,6,18,1719164184478,1719164184753,275,601.65894,888674.905666,,,
588,postgres,index,6,19,1719164188822,1719164189099,277,0,928733.318036,,,
553,postgres,index,6,2,1719164118491,1719164118763,272,833.533333,922551.830185,,,
592,postgres,index,6,20,1719164193137,1719164193417,280,0,919899.722259,,,
594,postgres,index,6,21,1719164197486,1719164197775,289,1027.252492,879004.326815,,,
597,postgres,index,6,22,1719164201797,1719164202073,276,0,874628.481728,,,
600,postgres,index,6,23,1719164206129,1719164206407,278,0,895676.731104,,,
603,postgres,index,6,24,1719164210451,1719164210731,280,0,917101.409127,,,
605,postgres,index,6,25,1719164214794,1719164215090,296,0,906920.304363,,,
607,postgres,index,6,26,1719164219100,1719164219377,277,0,863648.901993,,,
610,postgres,index,6,27,1719164223413,1719164223688,275,0,915829.73948,,,
613,postgres,index,6,28,1719164227728,1719164228003,275,980.602649,899194.898472,,,
615,postgres,index,6,29,1719164232043,1719164232319,276,527.890728,926602.30897,,,
555,postgres,index,6,3,1719164121206,1719164121483,277,566.146179,923363.37258,,,
618,postgres,index,6,30,1719164236367,1719164236645,278,0,894185.946667,,,
557,postgres,index,6,4,1719164125521,1719164125802,281,538.602649,858348.407852,,,
559,postgres,index,6,5,1719164128239,1719164128517,278,0,913814.19,,,
561,postgres,index,6,6,1719164132583,1719164132885,302,0,889914.11,,,
563,postgres,index,6,7,1719164136916,1719164137200,284,0,878713.553023,,,
565,postgres,index,6,8,1719164141237,1719164141518,281,0,872335.737674,,,
567,postgres,index,6,9,1719164145562,1719164145840,278,234484.32,846999.916944,,,
621,postgres,index,7,1,1719164240683,1719164241087,404,784.734219,915443.722481,,,
646,postgres,index,7,10,1719164279626,1719164280025,399,0,1213022.777309,,,
649,postgres,index,7,11,1719164283946,1719164284346,400,3711.208609,1171959.227969,,,
651,postgres,index,7,12,1719164288268,1719164288669,401,983.860465,1156051.148859,,,
654,postgres,index,7,13,1719164292596,1719164292996,400,547.694352,1193415.473333,,,
656,postgres,index,7,14,1719164296913,1719164297313,400,0,1214860.974529,,,
659,postgres,index,7,15,1719164301238,1719164301638,400,0,1154358.053045,,,
662,postgres,index,7,16,1719164305553,1719164305954,401,0,1218896.692507,,,
665,postgres,index,7,17,1719164309867,1719164310268,401,0,1201122.328248,,,
668,postgres,index,7,18,1719164314183,1719164314584,401,4036.215947,1157214.207064,,,
670,postgres,index,7,19,1719164318514,1719164318922,408,0,1218901.466667,,,
624,postgres,index,7,2,1719164245029,1719164245439,410,0,1223422.166667,,,
673,postgres,index,7,20,1719164322831,1719164323232,401,0,1244893.057445,,,
676,postgres,index,7,21,1719164327138,1719164327538,400,0,1192878.896456,,,
678,postgres,index,7,22,1719164329834,1719164330235,401,0,1200164.730897,,,
682,postgres,index,7,23,1719164334161,1719164334563,402,0,1202098.246636,,,
685,postgres,index,7,24,1719164338481,1719164338883,402,0,1199163.264481,,,
687,postgres,index,7,25,1719164342790,1719164343189,399,0,1204823.392412,,,
691,postgres,index,7,26,1719164347106,1719164347507,401,0,1163606.81,,,
694,postgres,index,7,27,1719164351420,1719164351822,402,486.258278,1215192.661752,,,
697,postgres,index,7,28,1719164355752,1719164356152,400,62537.9745,1218575.330565,,,
699,postgres,index,7,29,1719164360072,1719164360475,403,0,1202597.84,,,
625,postgres,index,7,3,1719164249357,1719164249758,401,0,1220412.262956,,,
701,postgres,index,7,30,1719164362781,1719164363184,403,0,1177238.83402,,,
629,postgres,index,7,4,1719164253709,1719164254110,401,562.655629,1189680.633333,,,
631,postgres,index,7,5,1719164258037,1719164258438,401,587.913907,1214070.344131,,,
635,postgres,index,7,6,1719164262358,1719164262756,398,0,1205662.613333,,,
637,postgres,index,7,7,1719164266672,1719164267074,402,0,1193750.339147,,,
640,postgres,index,7,8,1719164270991,1719164271392,401,5306.449263,1185891.980744,,,
643,postgres,index,7,9,1719164275304,1719164275706,402,0,1181341.228073,,,
704,postgres,index,8,1,1719164367099,1719164367808,709,0,1210375.816999,,,
731,postgres,index,8,10,1719164402788,1719164403501,713,65372.358804,1710375.371805,,,
734,postgres,index,8,11,1719164407106,1719164407823,717,40768.133333,1698262.663023,,,
736,postgres,index,8,12,1719164409816,1719164410527,711,0,1725594.910949,,,
739,postgres,index,8,13,1719164414142,1719164414855,713,1352.333333,1694458.136232,,,
742,postgres,index,8,14,1719164416870,1719164417588,718,477.36755,1720296.73732,,,
745,postgres,index,8,15,1719164421215,1719164421930,715,0,1736226.886667,,,
748,postgres,index,8,16,1719164425544,1719164426274,730,0,1668230.662846,,,
752,postgres,index,8,17,1719164429886,1719164430599,713,0,1710625.30361,,,
755,postgres,index,8,18,1719164434196,1719164434907,711,0,1686826.393245,,,
759,postgres,index,8,19,1719164438522,1719164439239,717,547.897351,1693266.878676,,,
708,postgres,index,8,2,1719164371416,1719164372137,721,0,1694471.938159,,,
761,postgres,index,8,20,1719164441244,1719164441996,752,0,1728129.383333,,,
764,postgres,index,8,21,1719164445562,1719164446288,726,0,1778134.253333,,,
766,postgres,index,8,22,1719164448287,1719164449018,731,537.146179,1718380.568859,,,
769,postgres,index,8,23,1719164452610,1719164453324,714,0,1780231.596915,,,
773,postgres,index,8,24,1719164456936,1719164457650,714,0,1729135.144769,,,
776,postgres,index,8,25,1719164461262,1719164461993,731,0,1729298.080423,,,
779,postgres,index,8,26,1719164463977,1719164464692,715,0,1732466.968649,,,
782,postgres,index,8,27,1719164468307,1719164469025,718,0,1741883.792835,,,
786,postgres,index,8,28,1719164472639,1719164473355,716,0,1727570.914762,,,
789,postgres,index,8,29,1719164476971,1719164477689,718,0,1727256.108966,,,
711,postgres,index,8,3,1719164375725,1719164376441,716,0,1719353.599205,,,
794,postgres,index,8,30,1719164481302,1719164482035,733,0,1699541.640656,,,
715,postgres,index,8,4,1719164380049,1719164380759,710,0,1729401.844198,,,
718,postgres,index,8,5,1719164384364,1719164385072,708,0,1665175.958472,,,
719,postgres,index,8,6,1719164387082,1719164387812,730,0,1716262.591813,,,
722,postgres,index,8,7,1719164391416,1719164392139,723,0,1734092.520365,,,
726,postgres,index,8,8,1719164395761,1719164396480,719,799.335548,1735397.362451,,,
729,postgres,index,8,9,1719164398473,1719164399187,714,0,1695717.410992,,,
798,postgres,index,9,1,1719164485620,1719164485768,148,0,1768871.986667,,,
830,postgres,index,9,10,1719164522905,1719164523041,136,517.182119,199804.909699,,,
833,postgres,index,9,11,1719164527225,1719164527362,137,0,173483.800664,,,
837,postgres,index,9,12,1719164531549,1719164531685,136,0,186681.43,,,
841,postgres,index,9,13,1719164535864,1719164536002,138,0,170275.549669,,,
845,postgres,index,9,14,1719164540184,1719164540320,136,1073.2,181289.869565,,,
849,postgres,index,9,15,1719164544506,1719164544646,140,0,187613.652174,,,
853,postgres,index,9,16,1719164548822,1719164548960,138,0,200578.046512,,,
856,postgres,index,9,17,1719164553140,1719164553279,139,888.554817,185779.199336,,,
859,postgres,index,9,18,1719164557469,1719164557606,137,0,200987.453333,,,
863,postgres,index,9,19,1719164561781,1719164561917,136,0,185681.677741,,,
802,postgres,index,9,2,1719164489931,1719164490070,139,0,226856.831683,,,
867,postgres,index,9,20,1719164566095,1719164566233,138,20363.3,186702.62,,,
871,postgres,index,9,21,1719164570419,1719164570558,139,0,180057.38255,,,
876,postgres,index,9,22,1719164574738,1719164574877,139,7743.15894,186826.9,,,
880,postgres,index,9,23,1719164579056,1719164579196,140,4206.652428,186243.139535,,,
884,postgres,index,9,24,1719164583380,1719164583519,139,0,201406.146667,,,
887,postgres,index,9,25,1719164587699,1719164587837,138,0,185639.26087,,,
891,postgres,index,9,26,1719164592007,1719164592142,135,0,201511.52,,,
895,postgres,index,9,27,1719164596332,1719164596470,138,0,199318.326667,,,
